image_path,source_dataset,source_label,unified_label
data/raw/bd3/major_crack/BD3_original_dataset__train__major_crack__cls01_550.jpg,bd3,major_crack,crack
data/raw/bd3/major_crack/BD3_original_dataset__train__major_crack__cls01_551.jpg,bd3,major_crack,crack
data/raw/bd3/major_crack/BD3_original_dataset__train__major_crack__cls01_553.jpg,bd3,major_crack,crack
data/raw/bd3/major_crack/BD3_original_dataset__train__major_crack__cls01_554.jpg,bd3,major_crack,crack
data/raw/bd3/major_crack/BD3_original_dataset__train__major_crack__cls01_555.jpg,bd3,major_crack,crack
data/raw/bd3/major_crack/BD3_original_dataset__train__major_crack__cls01_556.jpg,bd3,major_crack,crack
data/raw/bd3/major_crack/BD3_original_dataset__train__major_crack__cls01_557.jpg,bd3,major_crack,crack
data/raw/bd3/major_crack/BD3_original_dataset__train__major_crack__cls01_558.jpg,bd3,major_crack,crack
data/raw/bd3/major_crack/BD3_original_dataset__train__major_crack__cls01_559.jpg,bd3,major_crack,crack
data/raw/bd3/major_crack/BD3_original_dataset__train__major_crack__cls01_560.jpg,bd3,major_crack,crack
data/raw/bd3/major_crack/BD3_original_dataset__train__major_crack__cls01_561.jpg,bd3,major_crack,crack
data/raw/bd3/major_crack/BD3_original_dataset__train__major_crack__cls01_562.jpg,bd3,major_crack,crack
data/raw/bd3/major_crack/BD3_original_dataset__train__major_crack__cls01_564.jpg,bd3,major_crack,crack
data/raw/bd3/major_crack/BD3_original_dataset__train__major_crack__cls01_565.jpg,bd3,major_crack,crack
data/raw/bd3/major_crack/BD3_original_dataset__train__major_crack__cls01_566.jpg,bd3,major_crack,crack
data/raw/bd3/major_crack/BD3_original_dataset__train__major_crack__cls01_567.jpg,bd3,major_crack,crack
data/raw/bd3/major_crack/BD3_original_dataset__train__major_crack__cls01_568.jpg,bd3,major_crack,crack
data/raw/bd3/major_crack/BD3_original_dataset__train__major_crack__cls01_570.jpg,bd3,major_crack,crack
data/raw/bd3/major_crack/BD3_original_dataset__train__major_crack__cls01_572.jpg,bd3,major_crack,crack
data/raw/bd3/major_crack/BD3_original_dataset__train__major_crack__cls01_573.jpg,bd3,major_crack,crack
data/raw/bd3/major_crack/BD3_original_dataset__train__major_crack__cls01_574.jpg,bd3,major_crack,crack
data/raw/bd3/major_crack/BD3_original_dataset__train__major_crack__cls01_575.jpg,bd3,major_crack,crack
data/raw/bd3/major_crack/BD3_original_dataset__train__major_crack__cls01_576.jpg,bd3,major_crack,crack
data/raw/bd3/major_crack/BD3_original_dataset__train__major_crack__cls01_577.jpg,bd3,major_crack,crack
data/raw/bd3/major_crack/BD3_original_dataset__train__major_crack__cls01_578.jpg,bd3,major_crack,crack
data/raw/bd3/major_crack/BD3_original_dataset__train__major_crack__cls01_579.jpg,bd3,major_crack,crack
data/raw/bd3/major_crack/BD3_original_dataset__train__major_crack__cls01_580.jpg,bd3,major_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_001.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_002.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_003.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_004.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_005.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_006.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_007.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_008.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_009.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_011.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_012.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_014.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_015.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_017.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_018.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_019.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_020.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_021.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_022.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_024.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_025.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_026.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_027.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_028.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_029.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_030.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_031.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_032.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_034.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_035.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_036.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_037.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_038.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_039.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_040.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_041.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_044.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_046.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_047.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_048.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_049.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_050.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_051.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_052.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_053.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_055.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_056.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_058.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_059.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_060.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_061.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_062.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_063.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_064.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_065.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_066.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_067.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_069.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_070.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_071.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_072.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_073.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_074.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_075.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_077.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_078.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_079.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_081.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_082.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_083.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_084.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_086.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_087.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_088.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_089.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_090.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_091.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_093.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_094.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_095.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_096.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_097.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_098.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_099.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_100.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_101.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_102.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_103.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_104.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_105.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_106.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_107.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_108.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_109.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_110.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_112.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_113.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_114.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_115.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_116.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_117.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_120.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_121.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_123.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_124.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_126.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_127.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_128.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_129.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_130.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_131.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_132.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_133.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_134.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_135.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_136.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_137.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_138.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_139.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_142.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_143.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_144.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_145.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_146.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_147.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_148.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_149.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_150.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_151.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_152.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_153.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_154.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_155.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_156.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_157.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_158.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_159.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_161.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_162.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_163.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_165.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_166.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_167.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_168.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_169.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_170.jpg,bd3,minor_crack,crack
data/raw/bd3/minor_crack/BD3_original_dataset__train__minor_crack__cls02_171.jpg,bd3,minor_crack,crack
